imageName,realT,realR,time,method,detectedT,detectedR,isSuccess,errorT,errorR,detectionSettings
25.png,"[-0.15503849213383636, -0.05051726410824342, 1.1464984167483614]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.6666666666666667,apriltag,"[-0.15552760436225987, -0.04712418639502745, 1.183857902451905]","[-3.074018918509911, 0.024781195534409474, -0.1051182664071823]",True,"[-0.0004891122284235161, 0.0033930777132159737, 0.03735948570354353]","[-0.005082518767782912, -0.04649635354259252, -0.019946192838824584]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
26.png,"[-0.14915093448476519, -0.05050920218138194, 1.1466233658575131]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.7333333333333334,apriltag,"[-0.14966602863457826, -0.04929000256137681, 1.181706388789917]","[-3.0229989879553005, 0.020679367241027764, -0.11564529563733138]",True,"[-0.0005150941498130723, 0.0012191996200051278, 0.03508302293240395]","[0.04554831953835828, -0.054569776932635206, -0.01723983111141751]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
27.png,"[-0.14304120484893662, -0.050500836030865304, 1.1467530300273876]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.8,apriltag,"[-0.14291910137379507, -0.045574976372753435, 1.1837250863893387]","[-3.109947499576154, 0.02827599411976009, -0.0917526496568806]",True,"[0.0001221034751415495, 0.004925859658111868, 0.03697205636195111]","[-0.040594698622394114, -0.037114118929388706, -0.022060008419305714]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
28.png,"[-0.13670930322635066, -0.050492165656693566, 1.1468874092579846]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.8666666666666667,apriltag,"[-0.13518660810907024, -0.048659198043822474, 1.1812074237796835]","[-3.0390118629038034, 0.019723420870016658, -0.056971557445292795]",True,"[0.001522695117280426, 0.001832967612871092, 0.03432001452169886]","[0.031126485214611314, -0.015718857221527098, -0.015322576020664955]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
29.png,"[-0.13015522961700726, -0.05048319105886662, 1.1470265035493044]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.933333333333333,apriltag,"[-0.12988267127097214, -0.04629078168269179, 1.1829305439983662]","[-3.0941852228583233, 0.02435055186498788, -0.09539758710842859]",True,"[0.0002725583460351233, 0.0041924093761748285, 0.035904040449061814]","[-0.024937563129661885, -0.039829185815346675, -0.019542234405693325]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
30.png,"[-0.1233789840209065, -0.050473912237384566, 1.1471703129013469]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.0,apriltag,"[-0.1231088698946712, -0.04578534445235585, 1.18392849753343]","[-3.10639682523121, 0.025704519124569773, -0.10261273685595083]",True,"[0.00027011412623530184, 0.004688567785028713, 0.036758184632083246]","[-0.03736621632131796, -0.044215052479420196, -0.02064097496210929]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
31.png,"[-0.11638056643804831, -0.050464329192247304, 1.147318837314112]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.0666666666666664,apriltag,"[-0.11417110514139915, -0.048987572275069675, 1.1807069507058268]","[-3.031237434651744, 0.01885542777561398, -0.05120443438781286]",True,"[0.0022094612966491595, 0.0014767569171776282, 0.03338811339171466]","[0.038995187727713154, -0.012026640441889752, -0.014567043030877521]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
32.png,"[-0.10915997686843273, -0.05045444192345494, 1.1474720767875999]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.1333333333333333,apriltag,"[-0.10726608357723451, -0.05055065647226769, 1.1781878311512295]","[-2.9928760293923014, 0.017734928564404052, -0.0731908034513745]",True,"[0.001893893291198226, -9.621454881274943e-05, 0.03071575436362961]","[0.07692119412062157, -0.027066550302178638, -0.014096548681688532]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
33.png,"[-0.10171721531205975, -0.05044425043100742, 1.1476300313218106]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.2,apriltag,"[-0.09966207472976951, -0.046738815235063055, 1.18167214661021]","[-3.0834420607220037, 0.023948208804132235, -0.06394594798169673]",True,"[0.0020551405822902408, 0.003705435195944365, 0.0340421152883994]","[-0.013425449255858533, -0.019666770244703043, -0.018498647158697725]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
34.png,"[-0.09405228176892938, -0.050433754714904744, 1.147792700916744]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",2.2666666666666666,apriltag,"[-0.09045849804150981, -0.04672173863691403, 1.180877659132209]","[-3.0836206717393235, 0.022045651698604677, -0.019979202079213595]",True,"[0.003593783727419572, 0.0037120160779907166, 0.03308495821546509]","[-0.013048768640680464, 0.00877286719179452, -0.01625159662456802]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
