imageName,arucoAvailable,realT,realR,otherInfo,method,detectedT,detectedR,isSuccess,errorT,errorR
89.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.4409046585246193, -0.8975539438336221], [0.0, 0.8975539438336221, 0.4409046585246193]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.1997019988648649e-05, -2.668367519030341e-05, 0.12497307032693965]","[1.1137204577960471, -0.0008063021254923868, -0.0005616297780164738]",False,0.02497308746433415,0.0010441084613790005
90.png,True,"[0.0, 0.0, 0.1]","[[0.9999999999999999, 0.0, 0.0], [0.0, 0.41541501300188666, -0.9096319953545182], [0.0, 0.9096319953545182, 0.41541501300188666]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[8.418456177483905e-06, -3.117071378662276e-06, 0.12501040055140444]","[1.1424044212979534, -0.0008985241722181647, 3.395682413133614e-05]",False,0.025010402162464918,0.0008510918137660814
91.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.38959486273091826, -0.9209863424251615], [0.0, 0.9209863424251615, 0.38959486273091826]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-7.618212049161541e-06, 3.769707895938325e-05, 0.12505090207581304]","[1.1698397447064723, 0.0003529601463117479, 0.0004466905427062693]",False,0.025050931597824677,0.000934805529294075
92.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.3634647502583194, -0.9316079515116097], [0.0, 0.9316079515116097, 0.3634647502583194]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[7.511736897701159e-06, -2.7336207229365595e-05, 0.12499533131809189]","[1.2014175934490983, -0.0004598493268168145, -9.588113113303356e-05]",False,0.024995347394977364,0.002642824714205119
93.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.3370454647370418, -0.9414883720472556], [0.0, 0.9414883720472556, 0.3370454647370418]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.2602684414477155e-05, 7.755045184393685e-06, 0.12504172987534612]","[1.2281720340635789, -0.0008468899795096125, -0.0004595057125830337]",False,0.0250417342474155,0.0014650121803653452
94.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.3103580253865087, -0.9506197431561094], [0.0, 0.9506197431561094, 0.3103580253865087]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[4.888123796008977e-06, 1.1646201221430499e-05, 0.1249967324241001]","[1.2556602992753068, -0.0001676048936300417, -0.0003553816835153817]",False,0.024996735615072107,0.0005684762916104922
95.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.28342366476969316, -0.9589947999069216], [0.0, 0.9589947999069216, 0.28342366476969316]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.1878168549984195e-05, 3.801974960353856e-05, 0.1250983748916807]","[1.2817702087147236, -0.0006288942611491781, -0.0006431320873469611]",False,0.02509840649913051,0.0018634097321142352
96.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.25626381190046255, -0.9666068790931732], [0.0, 0.9666068790931732, 0.25626381190046255]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[9.223208865006936e-06, -3.6078954305688226e-05, 0.12491644776244568]","[1.3118243068968547, 3.932414208642051e-05, -0.0007252033908400868]",False,0.024916475590604892,0.0006996533847356662
97.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.22890007519462802, -0.9734499245343304], [0.0, 0.9734499245343304, 0.22890007519462802]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.4050154158844121e-05, 2.4176664262856194e-05, 0.12505776468204682]","[1.3398498675124006, -0.0002915839540447869, -0.0004894162599820155]",False,0.025057780284350004,0.0005280269022621013
98.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.20135422527825547, -0.9795184918941517], [0.0, 0.9795184918941517, 0.20135422527825547]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[3.910721069503909e-06, 1.399415616104723e-05, 0.1250437313959802]","[1.3665499232799285, 5.618263555351074e-05, -5.228874291782271e-05]",False,0.025043735611209258,0.0015078048692585006
99.png,True,"[0.0, 0.0, 0.1]","[[0.9999999999999999, 0.0, 0.0], [0.0, 0.17364817766693041, -0.9848077530122079], [0.0, 0.9848077530122079, 0.17364817766693041]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-1.9194643354770614e-05, 6.488682950636171e-06, 0.1251238635866565]","[1.3967960454182617, -0.0002031124639331088, 0.00018139903009791106]",False,0.025123871756922024,0.0005887087648112391
100.png,True,"[0.0, 0.0, 0.1]","[[0.17364817766693041, -0.0, -0.9848077530122079], [0.0, 0.9999999999999999, -0.0], [0.9848077530122079, 0.0, 0.17364817766693041]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[7.917217187943166e-06, -1.5099113552554055e-05, 0.1251148228870867]","[0.0004464751892099077, -1.3971233277179378, -0.00041683978196103895]",False,0.025114828673819208,0.0010275025195009598
101.png,True,"[0.0, 0.0, 0.1]","[[0.20135422527825558, -0.0, -0.9795184918941519], [0.0, 1.0, -0.0], [0.9795184918941519, 0.0, 0.20135422527825558]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[3.1601319707369544e-05, -1.6004349576723e-05, 0.125111602698234]","[-0.000746033812704726, -1.3660892518507604, -0.000618228970485731]",False,0.025111627682341993,0.0021609062330223932
102.png,True,"[0.0, 0.0, 0.1]","[[0.22890007519462802, -0.0, -0.9734499245343304], [0.0, 1.0, -0.0], [0.9734499245343304, 0.0, 0.22890007519462802]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[2.6086040492500663e-05, -1.2570344716446594e-06, 0.1250671257403891]","[0.000368847986929589, -1.3399422153072953, -0.0007592874847790601]",False,0.02506713934508927,0.0007879639516636414
103.png,True,"[0.0, 0.0, 0.1]","[[0.25626381190046255, -0.0, -0.9666068790931732], [0.0, 1.0, -0.0], [0.9666068790931732, 0.0, 0.25626381190046255]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.6118283935126167e-05, -1.1622995712040734e-05, 0.1249511746066053]","[-0.0006759615764525075, -1.311694034309278, 6.021890285741443e-05]",False,0.024951190983760477,0.0006332202856240073
104.png,True,"[0.0, 0.0, 0.1]","[[0.28342366476969283, -0.0, -0.9589947999069217], [0.0, 1.0, -0.0], [0.9589947999069217, 0.0, 0.28342366476969283]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[4.030586045552045e-05, -1.580820603104788e-06, 0.12510378696124713]","[0.00020067187329456438, -1.2813604661304887, -0.00016133228684708608]",False,0.025103819367918143,0.0020874320534861506
105.png,True,"[0.0, 0.0, 0.1]","[[0.3103580253865087, -0.0, -0.9506197431561094], [0.0, 1.0, -0.0], [0.9506197431561094, 0.0, 0.3103580253865087]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.1729225779226514e-05, -9.109552121941542e-06, 0.1249970691758788]","[-0.0006753225664427038, -1.255784078390168, 5.2480131312811386e-05]",False,0.024997073587569144,0.0008439948420089434
106.png,True,"[0.0, 0.0, 0.1]","[[0.3370454647370418, -0.0, -0.9414883720472556], [0.0, 1.0, -0.0], [0.9414883720472556, 0.0, 0.3370454647370418]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[7.610143253615909e-06, -7.082706971373559e-07, 0.1250409714733296]","[-0.000143553191463268, -1.228198416652324, 0.0003565654436790599]",False,0.025040972639736543,0.0012330074231467827
107.png,True,"[0.0, 0.0, 0.1]","[[0.36346475025831904, -0.0, -0.9316079515116097], [0.0, 1.0, -0.0], [0.9316079515116097, 0.0, 0.36346475025831904]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-8.078321516416694e-06, -6.324710317720347e-06, 0.125030678625287]","[-0.0005405842226718778, -1.2005443766788335, -0.00011606739758806144]",False,0.025030680727931433,0.001808837304425562
108.png,True,"[0.0, 0.0, 0.1]","[[0.38959486273091826, -0.0, -0.9209863424251615], [0.0, 1.0, -0.0], [0.9209863424251615, 0.0, 0.38959486273091826]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[4.407877063367484e-05, 8.010659495928984e-07, 0.12506713042875264]","[-2.5492320782729433e-05, -1.169556489095738, 6.840482153277386e-05]",False,0.02506716919621806,0.0010504431908502589
109.png,True,"[0.0, 0.0, 0.1]","[[0.4154150130018865, -0.0, -0.9096319953545183], [0.0, 1.0, -0.0], [0.9096319953545183, 0.0, 0.4154150130018865]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.4933835233045013e-05, -4.9821313603542245e-06, 0.1250361463718495]","[-0.0001580568614230936, -1.1415713851592697, -0.0003633660521247104]",False,0.02503615132151387,0.0009071097850316741
110.png,True,"[0.0, 0.0, 0.1]","[[0.4409046585246193, -0.0, -0.8975539438336221], [0.0, 1.0, -0.0], [0.8975539438336221, 0.0, 0.4409046585246193]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.4472685004296984e-05, 2.7116435493423554e-07, 0.12497082116368594]","[7.093600138975218e-05, -1.1133101156108909, -4.2055761795890695e-05]",False,0.024970833157398384,0.000883345582043785
111.png,True,"[0.0, 0.0, 0.1]","[[0.4660435197025389, -0.0, -0.8847617971766576], [0.0, 0.9999999999999999, -0.0], [0.8847617971766576, 0.0, 0.4660435197025389]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-1.546613210034846e-05, 7.13032979422429e-06, 0.1250110470774392]","[0.00040815756893348824, -1.0869314981057379, 0.00044355581455366474]",False,0.025011052875733266,0.0011087482094233737
112.png,True,"[0.0, 0.0, 0.1]","[[0.490811596023568, -0.0, -0.8712657328328699], [0.0, 1.0, -0.0], [0.8712657328328699, 0.0, 0.490811596023568]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-5.625935709414149e-05, 9.243255747140585e-07, 0.1248671798246405]","[0.0006094079968060878, -1.0584430952959278, -5.492546783349631e-05]",False,0.024867243482152294,0.0008869656285820293
113.png,True,"[0.0, 0.0, 0.1]","[[0.5151891819725657, -0.0, -0.8570764882893701], [0.0, 1.0000000000000002, -0.0], [0.8570764882893701, 0.0, 0.5151891819725657]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.847719549790891e-05, 8.014040228489717e-06, 0.12496241566697222]","[0.00045847459029425196, -1.0269728591080711, 0.00041875615447278705]",False,0.024962423791817456,0.0026621868837772076
114.png,True,"[0.0, 0.0, 0.1]","[[0.5391568827090597, -0.0, -0.8422053525283779], [0.0, 1.0, -0.0], [0.8422053525283779, 0.0, 0.5391568827090597]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[2.482082430420654e-05, 1.7060654883174258e-06, 0.12499257219660308]","[0.0005088875664011983, -0.9988277175679591, 2.0107197838683375e-06]",False,0.024992584579958822,0.0025794652951642567
115.png,True,"[0.0, 0.0, 0.1]","[[0.5626956294978103, -0.0, -0.8266641570456911], [0.0, 1.0, -0.0], [0.8266641570456911, 0.0, 0.5626956294978103]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.1413434583618272e-05, 5.753320172213947e-07, 0.12500391738334687]","[-6.347660204143904e-05, -0.97018784068267, 2.656921809353031e-05]",False,0.025003919994887436,0.0029661764648433652
116.png,True,"[0.0, 0.0, 0.1]","[[0.5857866948799202, -0.0, -0.8104652664375317], [0.0, 1.0, -0.0], [0.8104652664375317, 0.0, 0.5857866948799202]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[3.609667431845069e-05, -1.8988595325608418e-06, 0.12507614785197266]","[-0.00014826837374376132, -0.9441277382493823, -6.0886907581812404e-05]",False,0.02507617390411777,0.0008326383367111462
117.png,True,"[0.0, 0.0, 0.1]","[[0.6084117075724275, -0.0, -0.7936215685632559], [0.0, 0.9999999999999999, -0.0], [0.7936215685632559, 0.0, 0.6084117075724275]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[3.748480321263568e-05, -4.355218903299748e-06, 0.12501998919240512]","[-0.0005516219309767181, -0.914496627751699, -0.00011017915905475208]",False,0.02502001765120225,0.0023067947032439267
118.png,True,"[0.0, 0.0, 0.1]","[[0.6305526670845226, -0.0, -0.7761464642917568], [0.0, 1.0, -0.0], [0.7761464642917568, 0.0, 0.6305526670845226]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.2039658970771786e-05, -1.7436463951952339e-06, 0.1250179458160356]","[-0.0004408304450421179, -0.8916694591135028, -0.00017388289938023523]",False,0.025017955584758774,0.003171513612815893
119.png,True,"[0.0, 0.0, 0.1]","[[0.6521919580387628, -0.0, -0.7580538568397135], [0.0, 1.0, -0.0], [0.7580538568397135, 0.0, 0.6521919580387628]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-4.741374827002456e-05, -9.501187271790264e-07, 0.12494103485117351]","[8.35913615904571e-05, -0.8599925372634835, -5.899464878522081e-05]",False,0.024941079936797086,0.00034590252921276967
120.png,True,"[0.0, 0.0, 0.1]","[[0.6733123641858916, -0.0, -0.7393581407101739], [0.0, 1.0, -0.0], [0.7393581407101739, 0.0, 0.6733123641858916]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-3.363729004521917e-05, -1.0937801951459487e-05, 0.12497598326986294]","[-0.0012579812738860688, -0.8314868654919987, -0.00042952302198264966]",False,0.024976008315967267,0.0014366286053798705
121.png,True,"[0.0, 0.0, 0.1]","[[0.6938970821021089, -0.0, -0.7200741902402689], [0.0, 1.0, -0.0], [0.7200741902402689, 0.0, 0.6938970821021089]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.068581429741541e-05, -3.084176870242343e-06, 0.12494597742606163]","[-0.00047946810089549485, -0.8016857710717351, -0.00014042854265212224]",False,0.024945986193306454,0.002276011295499317
122.png,True,"[0.0, 0.0, 0.1]","[[0.7139297345578991, -0.0, -0.7002173477671686], [0.0, 1.0, -0.0], [0.7002173477671686, 0.0, 0.7139297345578991]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[3.781083753897057e-05, -4.7672750966971854e-07, 0.1250167047795243]","[-4.196280101486618e-05, -0.773823377908074, 1.776926701396744e-05]",False,0.025016733358146078,0.001879037357860368
123.png,True,"[0.0, 0.0, 0.1]","[[0.7333943835477752, -0.0, -0.6798034114216983], [0.0, 1.0, -0.0], [0.6798034114216983, 0.0, 0.7333943835477752]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-3.671799789356674e-05, -1.3749637611239733e-06, 0.12494330653720594]","[0.00012773203137169124, -0.7476529528476193, -3.966895995309618e-05]",False,0.02494333360060188,0.00020533751400539572
124.png,True,"[0.0, 0.0, 0.1]","[[0.7522755429705794, -0.0, -0.6588486225593249], [0.0, 1.0, -0.0], [0.6588486225593249, 0.0, 0.7522755429705794]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[6.689438452225742e-06, -9.38283286813675e-06, 0.1250053113264816]","[-0.0012848043349505418, -0.7185460033348732, -0.000503553072876855]",False,0.025005313981640145,0.0015404446184080992
125.png,True,"[0.0, 0.0, 0.1]","[[0.7705581909502454, -0.0, -0.6373696528385118], [0.0, 0.9999999999999999, -0.0], [0.6373696528385118, 0.0, 0.7705581909502454]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-1.4443313661130323e-05, 1.9035178274257002e-06, 0.12502102420224845]","[0.0004559838838723662, -0.692714315047833, 0.00015321400756487954]",False,0.025021028443335258,0.0017011048430747222
126.png,True,"[0.0, 0.0, 0.1]","[[0.7882277817872235, -0.0, -0.6153835909567246], [0.0, 1.0, -0.0], [0.6153835909567246, 0.0, 0.7882277817872235]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[8.999081155375808e-06, 6.04975518673149e-07, 0.12499140921843799]","[-6.343719263597948e-05, -0.661735411703264, 3.639002579552486e-05]",False,0.024991410845986346,0.0011393769613582611
127.png,True,"[0.0, 0.0, 0.1]","[[0.8052702575310585, -0.0, -0.5929079290546404], [0.0, 0.9999999999999999, -0.0], [0.5929079290546404, 0.0, 0.8052702575310585]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.7367829801686495e-05, 2.2811178993604717e-06, 0.1249757419565982]","[0.0003204068112922162, -0.6351581662229532, 0.00020919935398625678]",False,0.024975757055276354,0.0006201680242738945
128.png,True,"[0.0, 0.0, 0.1]","[[0.8216720591649151, -0.0, -0.5699605487993779], [0.0, 1.0, -0.0], [0.5699605487993779, 0.0, 0.8216720591649151]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[5.3124421710207866e-05, 2.077338603065429e-06, 0.12500878721008474]","[0.00023043882882018796, -0.6056929677708638, 0.00021009478436477061]",False,0.025008843720548447,0.0008242141348848187
129.png,True,"[0.0, 0.0, 0.1]","[[0.8374201373931495, -0.0, -0.5465597071578171], [0.0, 1.0, -0.0], [0.5465597071578171, 0.0, 0.8374201373931495]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.3650282313155552e-05, 3.5906492188281013e-07, 0.12497788196117592]","[0.00014411299708403275, -0.577873293289366, 0.00016335001799733495]",False,0.0249778931603772,0.00043408391409454136
130.png,True,"[0.0, 0.0, 0.1]","[[0.8525019630233464, -0.0, -0.5227240218713324], [0.0, 1.0, -0.0], [0.5227240218713324, 0.0, 0.8525019630233464]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.8194894872121765e-05, -9.005127167749387e-06, 0.1251981793790187]","[-0.0006423774502195549, -0.547815635851167, -0.00015998104388821556]",False,0.025198196762102144,0.0023214564040608164
131.png,True,"[0.0, 0.0, 0.1]","[[0.8669055369345617, -0.0, -0.4984724566434931], [0.0, 1.0, -0.0], [0.4984724566434931, 0.0, 0.8669055369345617]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-1.7657500557664678e-05, 1.242950555687585e-06, 0.12501096343252402]","[0.00011111684806471813, -0.5221127360114598, 0.00021671951381470626]",False,0.025010969696421317,0.00036696694240232353
132.png,True,"[0.0, 0.0, 0.1]","[[0.8806193996238407, -0.0, -0.4738243060525137], [0.0, 1.0, -0.0], [0.4738243060525137, 0.0, 0.8806193996238407]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-3.379904279902143e-05, 1.875234821562905e-06, 0.12499412763495348]","[0.00024551208134789617, -0.4937800236872134, 0.00010081632130113219]",False,0.024994150558163494,0.00030329565432581963
133.png,True,"[0.0, 0.0, 0.1]","[[0.8936326403234122, -0.0, -0.44879918020046206], [0.0, 0.9999999999999999, -0.0], [0.44879918020046206, 0.0, 0.8936326403234122]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.4968693269369181e-05, -6.288475859554375e-06, 0.12504717720117]","[-0.0013034013889596156, -0.468406499387953, -0.00013159365750718273]",False,0.025047182463373344,0.003255429972554797
134.png,True,"[0.0, 0.0, 0.1]","[[0.9059349056813111, -0.0, -0.42341698911143605], [0.0, 1.0, -0.0], [0.42341698911143605, 0.0, 0.9059349056813111]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-3.254267998320775e-05, -1.016306759811538e-06, 0.12498796125304486]","[-0.00012755694604011308, -0.4386704984758568, -1.6604781191390695e-05]",False,0.02498798246442819,0.0014622849001819551
135.png,True,"[0.0, 0.0, 0.1]","[[0.9175164079985194, -0.0, -0.3976979268911198], [0.0, 1.0, -0.0], [0.3976979268911198, 0.0, 0.9175164079985194]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.5506395249370543e-05, 4.2034949249006233e-07, 0.12498154969237404]","[2.4510810337379914e-05, -0.40967662256729115, 2.019573847167709e-05]",False,0.02498155450842763,0.0006709132816456098
136.png,True,"[0.0, 0.0, 0.1]","[[0.9283679330160726, -0.0, -0.3716624556603275], [0.0, 1.0, -0.0], [0.3716624556603275, 0.0, 0.9283679330160726]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[2.9190278645427814e-05, 4.400796423416356e-07, 0.12501378420506393]","[0.00012573646202040497, -0.3787988391236836, 3.026597831403485e-06]",False,0.0250138012409858,0.0020041732117975497
137.png,True,"[0.0, 0.0, 0.1]","[[0.9384808472459367, -0.0, -0.3453312892753113], [0.0, 1.0, -0.0], [0.3453312892753113, 0.0, 0.9384808472459367]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-4.788680062706814e-06, 7.184388365414303e-07, 0.12503078016458383]","[0.00030842480462614177, -0.35435214122528647, 4.4011934511022286e-05]",False,0.02503078063295937,0.001787449333944906
